time_delta_days,semantic_similarity,confidence_old,confidence_new,trust_score,drift_score,confidence_delta,slot,is_factual_slot,is_preference_slot,has_correction_words,has_temporal_words,policy,id,category_CONFLICT,category_REFINEMENT,category_REVISION,category_TEMPORAL,slot_type_factual,slot_type_other,slot_type_preference,user_signal_strength_implicit,time_category_old,time_category_recent
75,0.6,0.7419472858419505,0.812536622861826,0.8961928953132198,0.07058933701987558,0.07058933701987558,location,1,0,0,0,PRESERVE,synthetic_revision_003,False,False,True,False,True,False,False,True,True,False
14,0.6,0.8869814129888214,0.6400865049826141,0.7023469321456474,0.24689490800620728,-0.24689490800620728,preference,0,1,0,0,ASK_USER,synthetic_refinement_014,False,True,False,False,False,False,True,True,True,False
337,0.6,0.9048252935777712,0.9376522705619306,0.9451312405346385,0.03282697698415937,0.03282697698415937,age,1,0,0,0,OVERRIDE,synthetic_temporal_024,False,False,False,True,True,False,False,True,True,False
26,0.375,0.7270246874144016,0.608987448924113,0.7898136256599934,0.11803723849028858,-0.11803723849028858,skill,0,0,0,0,PRESERVE,synthetic_refinement_061,False,True,False,False,False,True,False,True,True,False
25,0.5,0.7779893110986738,0.837071550397643,0.8990166144898232,0.059082239298969275,0.059082239298969275,preference,0,1,0,0,ASK_USER,synthetic_conflict_009,True,False,False,False,False,False,True,True,True,False
17,0.5,0.939543209551474,0.7388290545308196,0.9816790011781311,0.20071415502065437,-0.20071415502065437,preference,0,1,0,0,ASK_USER,synthetic_conflict_044,True,False,False,False,False,False,True,True,True,False
352,0.42857142857142855,0.8787536762623671,0.626598767245071,0.7402873343180103,0.2521549090172961,-0.2521549090172961,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_026,False,False,False,True,False,True,False,True,True,False
326,0.42857142857142855,0.8726536039832451,0.8195348384603656,0.7346286011257306,0.05311876552287953,-0.05311876552287953,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_047,False,False,False,True,False,True,False,True,True,False
14,0.5,0.7254753263614941,0.8703683097329284,0.7321107933128252,0.1448929833714343,0.1448929833714343,preference,0,1,0,0,ASK_USER,synthetic_conflict_035,True,False,False,False,False,False,True,True,True,False
72,0.5714285714285714,0.9125733097721991,0.8101440651858954,0.8659670922654448,0.10242924458630365,-0.10242924458630365,job_title,1,0,0,0,OVERRIDE,synthetic_revision_023,False,False,True,False,True,False,False,True,True,False
321,0.6,0.7302637662668288,0.944345523030135,0.7817044636944449,0.2140817567633062,0.2140817567633062,age,1,0,0,0,OVERRIDE,synthetic_temporal_035,False,False,False,True,True,False,False,True,True,False
58,0.5,0.8956588365902549,0.7215213178579571,0.8814489481090672,0.17413751873229777,-0.17413751873229777,preference,0,1,0,0,ASK_USER,synthetic_conflict_039,True,False,False,False,False,False,True,True,True,False
30,0.375,0.807094503308686,0.7296998066763196,0.9152836561416393,0.07739469663236642,-0.07739469663236642,skill,0,0,0,0,PRESERVE,synthetic_refinement_030,False,True,False,False,False,True,False,True,True,False
35,0.5,0.8264901974192694,0.7194309112014491,0.7610791936982358,0.10705928621782035,-0.10705928621782035,preference,0,1,0,0,ASK_USER,synthetic_conflict_019,True,False,False,False,False,False,True,True,True,False
61,0.6,0.9123939067498943,0.8878158213315204,0.8902713876655239,0.02457808541837392,-0.02457808541837392,employer,1,0,0,0,PRESERVE,synthetic_revision_046,False,False,True,False,True,False,False,True,True,False
379,0.42857142857142855,0.7263847176609997,0.9362756485251025,0.7791951704891228,0.20989093086410282,0.20989093086410282,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_009,False,False,False,True,False,True,False,True,True,False
23,0.375,0.8588962765253614,0.8900475588508603,0.8465595556448129,0.031151282325498908,0.031151282325498908,tool,0,0,0,0,PRESERVE,synthetic_refinement_013,False,True,False,False,False,True,False,True,True,False
56,0.16666666666666666,0.8768271609265192,0.752420500752687,0.971600947323797,0.12440666017383228,-0.12440666017383228,skill,0,0,0,0,ASK_USER,synthetic_conflict_054,True,False,False,False,False,True,False,True,True,False
331,0.6,0.883448826003348,0.9379158059333271,0.9538311139884565,0.054466979929979176,0.054466979929979176,age,1,0,0,0,OVERRIDE,synthetic_temporal_005,False,False,False,True,True,False,False,True,True,False
21,0.375,0.7675205990968501,0.8828697265823645,0.7276895403138199,0.1153491274855144,0.1153491274855144,skill,0,0,0,0,PRESERVE,synthetic_refinement_017,False,True,False,False,False,True,False,True,True,False
21,0.375,0.8345432266120639,0.7692241263591186,0.8270727317691179,0.0653191002529453,-0.0653191002529453,tool,0,0,0,0,PRESERVE,synthetic_refinement_047,False,True,False,False,False,True,False,True,True,False
40,0.16666666666666666,0.8088936232509736,0.8558591750067928,0.7830040671916755,0.04696555175581918,0.04696555175581918,skill,0,0,0,0,ASK_USER,synthetic_conflict_038,True,False,False,False,False,True,False,True,True,False
367,0.42857142857142855,0.7670988845123063,0.8980996060067661,0.7010637067263347,0.13100072149445974,0.13100072149445974,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_039,False,False,False,True,False,True,False,True,True,False
96,0.8333333333333334,0.9076827547226508,0.630332014319486,0.9313357669058882,0.27735074040316476,-0.27735074040316476,job_title,1,0,0,0,OVERRIDE,synthetic_revision_048,False,False,True,False,True,False,False,True,True,False
98,0.5714285714285714,0.9204077960006929,0.6853522037168346,0.8911340131904139,0.2350555922838583,-0.2350555922838583,job_title,1,0,0,0,PRESERVE,synthetic_revision_039,False,False,True,False,True,False,False,True,True,False
326,0.42857142857142855,0.8161771166508078,0.8136160964806822,0.7785865787303045,0.0025610201701256052,-0.0025610201701256052,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_049,False,False,False,True,False,True,False,True,True,False
13,0.5,0.794747326032066,0.6100449992195314,0.9223692725043793,0.18470232681253462,-0.18470232681253462,preference,0,1,0,0,ASK_USER,synthetic_conflict_073,True,False,False,False,False,False,True,True,True,False
374,0.6,0.9127382090781148,0.663643950005192,0.8655041263379173,0.2490942590729227,-0.2490942590729227,age,1,0,0,0,OVERRIDE,synthetic_temporal_001,False,False,False,True,True,False,False,True,True,False
17,0.6,0.7530299625449347,0.8792413248898338,0.8283060756942038,0.12621136234489905,0.12621136234489905,hobby,0,1,0,0,PRESERVE,synthetic_refinement_036,False,True,False,False,False,False,True,True,True,False
36,0.5,0.7850847107910709,0.9081119929153789,0.702900909882502,0.12302728212430802,0.12302728212430802,preference,0,1,0,0,ASK_USER,synthetic_conflict_050,True,False,False,False,False,False,True,True,True,False
5,0.375,0.8752959375830504,0.6966940015146647,0.7225731580221301,0.1786019360683857,-0.1786019360683857,skill,0,0,0,0,PRESERVE,synthetic_refinement_069,False,True,False,False,False,True,False,True,False,True
80,0.6666666666666666,0.7025377786096693,0.9318219022219609,0.9649319179900429,0.22928412361229167,0.22928412361229167,job_title,1,0,0,0,PRESERVE,synthetic_revision_008,False,False,True,False,True,False,False,True,True,False
28,0.5,0.7214032404895052,0.852026132436468,0.9711785714679679,0.13062289194696275,0.13062289194696275,preference,0,1,0,0,ASK_USER,synthetic_conflict_038,True,False,False,False,False,False,True,True,True,False
319,0.6,0.8221444617121968,0.8653576287188631,0.8636770867616567,0.04321316700666633,0.04321316700666633,age,1,0,0,0,OVERRIDE,synthetic_temporal_018,False,False,False,True,True,False,False,True,True,False
8,0.6,0.8726523348616307,0.8260660149093333,0.950378505965805,0.04658631995229745,-0.04658631995229745,preference,0,1,0,0,PRESERVE,synthetic_refinement_008,False,True,False,False,False,False,True,True,True,False
50,0.16666666666666666,0.8227053337696465,0.8775265038463111,0.8747528699469382,0.05482117007666465,0.05482117007666465,skill,0,0,0,0,ASK_USER,synthetic_conflict_009,True,False,False,False,False,True,False,True,True,False
93,0.6,0.7232633376386679,0.6775587401653855,0.7444281356702448,0.04570459747328237,-0.04570459747328237,location,1,0,0,0,PRESERVE,synthetic_revision_015,False,False,True,False,True,False,False,True,True,False
18,0.6,0.8729467888238004,0.7071721105455309,0.7382336557846416,0.16577467827826953,-0.16577467827826953,hobby,0,1,0,0,PRESERVE,synthetic_refinement_006,False,True,False,False,False,False,True,True,True,False
23,0.375,0.8453888963330918,0.7656411710658336,0.79247750497904,0.07974772526725815,-0.07974772526725815,tool,0,0,0,0,PRESERVE,synthetic_refinement_051,False,True,False,False,False,True,False,True,True,False
42,0.5,0.8327304827864419,0.7489263344468251,0.969694446622777,0.0838041483396168,-0.0838041483396168,preference,0,1,0,0,ASK_USER,synthetic_conflict_057,True,False,False,False,False,False,True,True,True,False
19,0.375,0.8864838591784023,0.7157769540185756,0.9388366914664125,0.17070690515982678,-0.17070690515982678,skill,0,0,0,0,PRESERVE,synthetic_refinement_031,False,True,False,False,False,True,False,True,True,False
383,0.6,0.8757137355464422,0.6948207494416687,0.9582107746002708,0.18089298610477345,-0.18089298610477345,age,1,0,0,0,OVERRIDE,synthetic_temporal_011,False,False,False,True,True,False,False,True,True,False
30,0.6,0.7628509190502353,0.642229559663307,0.9696773909579424,0.1206213593869283,-0.1206213593869283,skill,0,0,0,0,ASK_USER,synthetic_refinement_011,False,True,False,False,False,True,False,True,True,False
150,0.5714285714285714,0.7481460733628793,0.6418441594392684,0.7630229615019262,0.10630191392361088,-0.10630191392361088,job_title,1,0,0,0,PRESERVE,synthetic_revision_001,False,False,True,False,True,False,False,True,True,False
157,0.6,0.8339659913459374,0.866766363319436,0.7748589217668773,0.03280037197349861,0.03280037197349861,location,1,0,0,0,PRESERVE,synthetic_revision_021,False,False,True,False,True,False,False,True,True,False
117,0.6,0.7462874606094154,0.6757346239575119,0.7308380865015357,0.07055283665190348,-0.07055283665190348,employer,1,0,0,0,OVERRIDE,synthetic_revision_011,False,False,True,False,True,False,False,True,True,False
385,0.6,0.8210496468031772,0.853604750382568,0.9340348725614328,0.03255510357939084,0.03255510357939084,age,1,0,0,0,OVERRIDE,synthetic_temporal_017,False,False,False,True,True,False,False,True,True,False
335,0.42857142857142855,0.9441517557207642,0.7836229041880127,0.9652404104353027,0.16052885153275143,-0.16052885153275143,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_023,False,False,False,True,False,True,False,True,True,False
11,0.5,0.7707496758187387,0.6351841378317767,0.821913216949635,0.13556553798696191,-0.13556553798696191,preference,0,1,0,0,ASK_USER,synthetic_conflict_047,True,False,False,False,False,False,True,True,True,False
19,0.5,0.7485293945227683,0.6796191072188942,0.8861984530452138,0.06891028730387416,-0.06891028730387416,preference,0,1,0,0,ASK_USER,synthetic_conflict_053,True,False,False,False,False,False,True,True,True,False
326,0.6,0.7448603859213507,0.6049519285396223,0.7463660014996614,0.1399084573817284,-0.1399084573817284,age,1,0,0,0,OVERRIDE,synthetic_temporal_016,False,False,False,True,True,False,False,True,True,False
49,0.6,0.8335337723169158,0.6960089643741435,0.9789643047081023,0.13752480794277233,-0.13752480794277233,location,1,0,0,0,ASK_USER,synthetic_revision_042,False,False,True,False,True,False,False,True,True,False
53,0.16666666666666666,0.9435737327756845,0.7936756383795129,0.9593817088659892,0.14989809439617152,-0.14989809439617152,skill,0,0,0,0,ASK_USER,synthetic_conflict_073,True,False,False,False,False,True,False,True,True,False
364,0.6,0.8743543482275485,0.6441978225354431,0.9928618098792888,0.23015652569210543,-0.23015652569210543,age,1,0,0,0,OVERRIDE,synthetic_temporal_056,False,False,False,True,True,False,False,True,True,False
351,0.42857142857142855,0.917115299315736,0.7718075430833226,0.9432315159821191,0.14530775623241343,-0.14530775623241343,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_024,False,False,False,True,False,True,False,True,True,False
378,0.6,0.9181799337496336,0.8009224768692162,0.9644248613989973,0.11725745688041733,-0.11725745688041733,age,1,0,0,0,OVERRIDE,synthetic_temporal_059,False,False,False,True,True,False,False,True,True,False
104,0.6,0.8173492362326276,0.7541640793476035,0.7074359085694566,0.06318515688502402,-0.06318515688502402,location,1,0,0,0,PRESERVE,synthetic_revision_018,False,False,True,False,True,False,False,True,True,False
11,0.375,0.7460909175975203,0.6179818510142522,0.9209693415265247,0.12810906658326815,-0.12810906658326815,skill,0,0,0,0,PRESERVE,synthetic_refinement_060,False,True,False,False,False,True,False,True,True,False
355,0.42857142857142855,0.9352658991920257,0.7672052155429907,0.7996556403839286,0.16806068364903504,-0.16806068364903504,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_038,False,False,False,True,False,True,False,True,True,False
340,0.42857142857142855,0.9055289113248576,0.7402476047881789,0.9792447658144976,0.16528130653667872,-0.16528130653667872,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_060,False,False,False,True,False,True,False,True,True,False
10,0.5,0.7185205425639098,0.8203059974331994,0.9406705416811416,0.10178545486928958,0.10178545486928958,preference,0,1,0,0,ASK_USER,synthetic_conflict_014,True,False,False,False,False,False,True,True,True,False
320,0.6,0.7134022685731333,0.6522191545657793,0.9592192085125838,0.06118311400735399,-0.06118311400735399,age,1,0,0,0,OVERRIDE,synthetic_temporal_012,False,False,False,True,True,False,False,True,True,False
30,0.16666666666666666,0.840709899271141,0.7063424291447796,0.9432247949723167,0.1343674701263614,-0.1343674701263614,skill,0,0,0,0,ASK_USER,synthetic_conflict_035,True,False,False,False,False,True,False,True,True,False
366,0.42857142857142855,0.948479530677555,0.6414580467740115,0.7800417128783416,0.30702148390354345,-0.30702148390354345,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_053,False,False,False,True,False,True,False,True,True,False
334,0.42857142857142855,0.8911108613315485,0.8122111779350369,0.9362123527406413,0.07889968339651154,-0.07889968339651154,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_073,False,False,False,True,False,True,False,True,True,False
81,0.5,0.8976852074608548,0.6789904979727621,0.7324286879208871,0.21869470948809266,-0.21869470948809266,location,1,0,0,0,PRESERVE,synthetic_revision_045,False,False,True,False,True,False,False,True,True,False
21,0.375,0.8306431337825544,0.7576800627110639,0.9616500348718269,0.07296307107149047,-0.07296307107149047,tool,0,0,0,0,PRESERVE,synthetic_refinement_024,False,True,False,False,False,True,False,True,True,False
65,0.6,0.8106802510048321,0.901058333039163,0.9575779754013345,0.09037808203433095,0.09037808203433095,employer,1,0,0,0,OVERRIDE,synthetic_revision_024,False,False,True,False,True,False,False,True,True,False
146,0.6,0.9475078151166995,0.7068830855117761,0.7667301152636993,0.24062472960492332,-0.24062472960492332,location,1,0,0,0,OVERRIDE,synthetic_revision_032,False,False,True,False,True,False,False,True,True,False
10,0.5,0.8552568302680371,0.8133708192857956,0.9449759816790787,0.04188601098224154,-0.04188601098224154,preference,0,1,0,0,ASK_USER,synthetic_conflict_070,True,False,False,False,False,False,True,True,True,False
37,0.16666666666666666,0.8850223263711362,0.9316565701138823,0.8380909704036826,0.04663424374274605,0.04663424374274605,skill,0,0,0,0,ASK_USER,synthetic_conflict_049,True,False,False,False,False,True,False,True,True,False
67,0.6,0.7519469764558878,0.6738588183568875,0.7915572602015801,0.07808815809900027,-0.07808815809900027,employer,1,0,0,0,OVERRIDE,synthetic_revision_016,False,False,True,False,True,False,False,True,True,False
29,0.5,0.8651070342980092,0.654969982683307,0.9386036497458585,0.2101370516147022,-0.2101370516147022,preference,0,1,0,0,ASK_USER,synthetic_conflict_046,True,False,False,False,False,False,True,True,True,False
5,0.6,0.7434533870816086,0.6262727041154088,0.7682786462223311,0.11718068296619977,-0.11718068296619977,preference,0,1,0,0,PRESERVE,synthetic_refinement_047,False,True,False,False,False,False,True,True,False,True
90,0.6,0.7006689306507214,0.7576762966161958,0.7070993304104354,0.0570073659654744,0.0570073659654744,employer,1,0,0,0,OVERRIDE,synthetic_revision_006,False,False,True,False,True,False,False,True,True,False
32,0.16666666666666666,0.8484527987798908,0.7019407511608596,0.7579389364983126,0.14651204761903114,-0.14651204761903114,skill,0,0,0,0,ASK_USER,synthetic_conflict_067,True,False,False,False,False,True,False,True,True,False
45,0.5,0.7578690586390064,0.8474345404576616,0.7984785853593119,0.0895654818186552,0.0895654818186552,preference,0,1,0,0,ASK_USER,synthetic_conflict_003,True,False,False,False,False,False,True,True,True,False
45,0.5,0.8757468895234293,0.7589109642424651,0.9593058826090859,0.1168359252809642,-0.1168359252809642,preference,0,1,0,0,ASK_USER,synthetic_conflict_026,True,False,False,False,False,False,True,True,True,False
12,0.5,0.8718462300178107,0.923368865568892,0.9900667312145084,0.051522635551081275,0.051522635551081275,preference,0,1,0,0,ASK_USER,synthetic_conflict_041,True,False,False,False,False,False,True,True,True,False
8,0.6,0.8969570066616828,0.8187703025074776,0.7837374978165614,0.07818670415420514,-0.07818670415420514,hobby,0,1,0,0,PRESERVE,synthetic_refinement_021,False,True,False,False,False,False,True,True,True,False
16,0.5,0.8652957607133419,0.9267839604559296,0.8924445215822883,0.06148819974258768,0.06148819974258768,preference,0,1,0,0,ASK_USER,synthetic_conflict_029,True,False,False,False,False,False,True,True,True,False
25,0.375,0.8062847415260529,0.7905968325487025,0.8199035153080182,0.015687908977350395,-0.015687908977350395,tool,0,0,0,0,PRESERVE,synthetic_refinement_004,False,True,False,False,False,True,False,True,True,False
379,0.6,0.8619086808506201,0.9179440058244122,0.994344906159478,0.056035324973792044,0.056035324973792044,age,1,0,0,0,OVERRIDE,synthetic_temporal_048,False,False,False,True,True,False,False,True,True,False
10,0.375,0.9066577899125149,0.624993442899535,0.8608647197436166,0.28166434701297993,-0.28166434701297993,tool,0,0,0,0,PRESERVE,synthetic_refinement_026,False,True,False,False,False,True,False,True,True,False
27,0.6,0.7414806973051811,0.7076641344149813,0.9817711420974147,0.03381656289019974,-0.03381656289019974,skill,0,0,0,0,PRESERVE,synthetic_refinement_058,False,True,False,False,False,True,False,True,True,False
28,0.5,0.8872394305174058,0.7992224672616823,0.7346025255554283,0.0880169632557235,-0.0880169632557235,preference,0,1,0,0,ASK_USER,synthetic_conflict_067,True,False,False,False,False,False,True,True,True,False
323,0.42857142857142855,0.7721526470764604,0.6435237803611479,0.9911201833066684,0.12862886671531248,-0.12862886671531248,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_013,False,False,False,True,False,True,False,True,True,False
336,0.42857142857142855,0.8721694978030234,0.844906789741501,0.753570344851739,0.027262708061522423,-0.027262708061522423,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_006,False,False,False,True,False,True,False,True,True,False
39,0.16666666666666666,0.9356690601860101,0.7751652619912739,0.9887602947284666,0.16050379819473626,-0.16050379819473626,skill,0,0,0,0,ASK_USER,synthetic_conflict_056,True,False,False,False,False,True,False,True,True,False
7,0.16666666666666666,0.823448804836271,0.6281546481647553,0.7796399087568906,0.19529415667151573,-0.19529415667151573,skill,0,0,0,0,ASK_USER,synthetic_conflict_053,True,False,False,False,False,True,False,True,False,True
29,0.6,0.7099651960459032,0.7512100324562704,0.7325207641644133,0.041244836410367136,0.041244836410367136,skill,0,0,0,0,PRESERVE,synthetic_refinement_065,False,True,False,False,False,True,False,True,True,False
24,0.6,0.780580395839575,0.6876287658442013,0.8303691275693933,0.09295162999537365,-0.09295162999537365,skill,0,0,0,0,PRESERVE,synthetic_refinement_005,False,True,False,False,False,True,False,True,True,False
18,0.375,0.7228317216577462,0.9366688857674927,0.9185635181958113,0.2138371641097465,0.2138371641097465,tool,0,0,0,0,PRESERVE,synthetic_refinement_023,False,True,False,False,False,True,False,True,True,False
94,0.6,0.9089896534765453,0.8013196882269756,0.7941031942584973,0.10766996524956962,-0.10766996524956962,employer,1,0,0,0,OVERRIDE,synthetic_revision_015,False,False,True,False,True,False,False,True,True,False
96,0.6,0.9376965694515881,0.9498503459071079,0.881862655991843,0.012153776455519849,0.012153776455519849,employer,1,0,0,0,OVERRIDE,synthetic_revision_030,False,False,True,False,True,False,False,True,True,False
59,0.5,0.8680703960758098,0.6943288590884689,0.8534269179008434,0.17374153698734096,-0.17374153698734096,preference,0,1,0,0,ASK_USER,synthetic_conflict_027,True,False,False,False,False,False,True,True,True,False
163,0.5,0.7100579182861539,0.864694090644395,0.8155586300034181,0.154636172358241,0.154636172358241,location,1,0,0,0,OVERRIDE,synthetic_revision_011,False,False,True,False,True,False,False,True,True,False
54,0.6,0.8176252058129083,0.8280283213017902,0.8729764130489799,0.010403115488881842,0.010403115488881842,location,1,0,0,0,PRESERVE,synthetic_revision_017,False,False,True,False,True,False,False,True,True,False
356,0.42857142857142855,0.9290181969816919,0.663521201528094,0.7764167518415745,0.26549699545359784,-0.26549699545359784,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_021,False,False,False,True,False,True,False,True,True,False
5,0.375,0.8463324063194635,0.8221746518089303,0.9126355851502512,0.024157754510533147,-0.024157754510533147,tool,0,0,0,0,PRESERVE,synthetic_refinement_038,False,True,False,False,False,True,False,True,False,True
9,0.5,0.8229314505477533,0.6319348422028395,0.7005073834655888,0.19099660834491383,-0.19099660834491383,preference,0,1,0,0,ASK_USER,synthetic_conflict_010,True,False,False,False,False,False,True,True,True,False
10,0.6,0.7869902640736626,0.7166579377827822,0.9776725496497248,0.07033232629088038,-0.07033232629088038,preference,0,1,0,0,PRESERVE,synthetic_refinement_027,False,True,False,False,False,False,True,True,True,False
20,0.6,0.8675333773802963,0.9002065830401234,0.8615355991278375,0.03267320565982701,0.03267320565982701,preference,0,1,0,0,PRESERVE,synthetic_refinement_033,False,True,False,False,False,False,True,True,True,False
29,0.375,0.7824509158947413,0.8427857858942014,0.9158289997434537,0.06033486999946014,0.06033486999946014,tool,0,0,0,0,PRESERVE,synthetic_refinement_044,False,True,False,False,False,True,False,True,True,False
309,0.42857142857142855,0.7720544488403639,0.9308177388471237,0.9225850233518429,0.15876329000675982,0.15876329000675982,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_004,False,False,False,True,False,True,False,True,True,False
171,0.6,0.9033915086844931,0.792533813140124,0.9011885513298998,0.11085769554436908,-0.11085769554436908,location,1,0,0,0,OVERRIDE,synthetic_revision_041,False,False,True,False,True,False,False,True,True,False
180,0.8333333333333334,0.8137064771504323,0.7100810050095587,0.8092664415343792,0.10362547214087359,-0.10362547214087359,job_title,1,0,0,0,OVERRIDE,synthetic_revision_050,False,False,True,False,True,False,False,True,True,False
321,0.42857142857142855,0.7808184465689987,0.939564654383002,0.720992143337893,0.15874620781400328,0.15874620781400328,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_054,False,False,False,True,False,True,False,True,True,False
393,0.42857142857142855,0.8010437642501864,0.7801086883151868,0.8992713054733816,0.02093507593499966,-0.02093507593499966,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_069,False,False,False,True,False,True,False,True,True,False
380,0.42857142857142855,0.9470298036954385,0.8301811352690951,0.7990600108127789,0.11684866842634345,-0.11684866842634345,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_059,False,False,False,True,False,True,False,True,True,False
150,0.6666666666666666,0.8356483985892987,0.7446366497797625,0.7941746935175079,0.09101174880953622,-0.09101174880953622,job_title,1,0,0,0,OVERRIDE,synthetic_revision_029,False,False,True,False,True,False,False,True,True,False
27,0.6,0.7468956353486318,0.7266227757030863,0.9544045838519006,0.020272859645545482,-0.020272859645545482,preference,0,1,0,0,PRESERVE,synthetic_refinement_055,False,True,False,False,False,False,True,True,True,False
78,0.5,0.8891107885138934,0.8188930597507531,0.9159262789041851,0.07021772876314025,-0.07021772876314025,location,1,0,0,0,OVERRIDE,synthetic_revision_034,False,False,True,False,True,False,False,True,True,False
56,0.6,0.8899976340152542,0.6712453834225958,0.7900966804633792,0.21875225059265846,-0.21875225059265846,employer,1,0,0,0,OVERRIDE,synthetic_revision_003,False,False,True,False,True,False,False,True,True,False
2,0.6,0.8373049097713329,0.9246854662955566,0.7927853986625959,0.08738055652422372,0.08738055652422372,preference,0,1,0,0,PRESERVE,synthetic_refinement_015,False,True,False,False,False,False,True,True,False,True
18,0.16666666666666666,0.8095290237680945,0.8443875101927603,0.822517872585765,0.03485848642466571,0.03485848642466571,skill,0,0,0,0,ASK_USER,synthetic_conflict_043,True,False,False,False,False,True,False,True,True,False
394,0.42857142857142855,0.7303565208406549,0.940601385537593,0.8207201161173173,0.21024486469693804,0.21024486469693804,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_012,False,False,False,True,False,True,False,True,True,False
9,0.375,0.8522179167704912,0.6837541118146776,0.788696560757784,0.1684638049558136,-0.1684638049558136,skill,0,0,0,0,PRESERVE,synthetic_refinement_036,False,True,False,False,False,True,False,True,True,False
14,0.5,0.739594540951308,0.7927936524509345,0.7381863397177459,0.05319911149962642,0.05319911149962642,preference,0,1,0,0,ASK_USER,synthetic_conflict_048,True,False,False,False,False,False,True,True,True,False
132,0.6,0.8380628522634332,0.6326232204485329,0.8261339001318725,0.20543963181490033,-0.20543963181490033,employer,1,0,0,0,PRESERVE,synthetic_revision_014,False,False,True,False,True,False,False,True,True,False
389,0.42857142857142855,0.9480642848488049,0.9195254574694587,0.9821091012190549,0.02853882737934621,-0.02853882737934621,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_065,False,False,False,True,False,True,False,True,True,False
14,0.375,0.8153619735446958,0.6411131521813451,0.9031953835818198,0.17424882136335063,-0.17424882136335063,tool,0,0,0,0,PRESERVE,synthetic_refinement_020,False,True,False,False,False,True,False,True,True,False
13,0.375,0.9080357934422253,0.7744314266475183,0.9708416637197748,0.133604366794707,-0.133604366794707,skill,0,0,0,0,PRESERVE,synthetic_refinement_002,False,True,False,False,False,True,False,True,True,False
368,0.6,0.8791508314979477,0.7781052052743291,0.8846544747854141,0.10104562622361857,-0.10104562622361857,age,1,0,0,0,OVERRIDE,synthetic_temporal_036,False,False,False,True,True,False,False,True,True,False
78,0.5714285714285714,0.7683562241783185,0.8921533809518429,0.7902849623696696,0.12379715677352443,0.12379715677352443,job_title,1,0,0,0,OVERRIDE,synthetic_revision_045,False,False,True,False,True,False,False,True,True,False
375,0.6,0.9450611581508438,0.6853058171262985,0.8643811639407094,0.25975534102454534,-0.25975534102454534,age,1,0,0,0,OVERRIDE,synthetic_temporal_022,False,False,False,True,True,False,False,True,True,False
27,0.5,0.8378162692201174,0.7342551046365025,0.7001217819091862,0.10356116458361497,-0.10356116458361497,preference,0,1,0,0,ASK_USER,synthetic_conflict_040,True,False,False,False,False,False,True,True,True,False
58,0.16666666666666666,0.9304670374828904,0.7778843120575129,0.7860741150606781,0.15258272542537754,-0.15258272542537754,skill,0,0,0,0,ASK_USER,synthetic_conflict_051,True,False,False,False,False,True,False,True,True,False
85,0.6,0.919831563786619,0.9024094270500058,0.8289664449969504,0.017422136736613192,-0.017422136736613192,location,1,0,0,0,OVERRIDE,synthetic_revision_035,False,False,True,False,True,False,False,True,True,False
24,0.375,0.7690618507055103,0.8765021637010897,0.8739954343587046,0.10744031299557943,0.10744031299557943,tool,0,0,0,0,PRESERVE,synthetic_refinement_073,False,True,False,False,False,True,False,True,True,False
2,0.375,0.8037356058878362,0.926986937788882,0.8964116871109215,0.12325133190104576,0.12325133190104576,skill,0,0,0,0,PRESERVE,synthetic_refinement_043,False,True,False,False,False,True,False,True,False,True
16,0.375,0.826934418952414,0.8871923156149524,0.8394964570741043,0.060257896662538335,0.060257896662538335,tool,0,0,0,0,PRESERVE,synthetic_refinement_065,False,True,False,False,False,True,False,True,True,False
320,0.6,0.7707097458207066,0.7044945474201185,0.8326479397914421,0.0662151984005881,-0.0662151984005881,age,1,0,0,0,OVERRIDE,synthetic_temporal_054,False,False,False,True,True,False,False,True,True,False
14,0.6,0.8467344306035403,0.9496158166302685,0.76411042029673,0.10288138602672825,0.10288138602672825,preference,0,1,0,0,PRESERVE,synthetic_refinement_067,False,True,False,False,False,False,True,True,True,False
386,0.42857142857142855,0.8224100866639252,0.6520083964339761,0.8419558557727979,0.1704016902299491,-0.1704016902299491,current_project,0,0,0,0,OVERRIDE,synthetic_temporal_062,False,False,False,True,False,True,False,True,True,False
