id,category,query_to_old_similarity,cross_memory_similarity,time_delta_days,recency_score,update_frequency,query_word_count,old_word_count,new_word_count,word_count_delta,negation_in_new,negation_in_old,negation_delta,temporal_in_new,temporal_in_old,correction_markers,memory_confidence,trust_score,drift_score,slot,old_value,new_value
synthetic_revision_032,REVISION,0.5031026124151314,0.5031026124151314,63,0.8414718317851063,1,4,4,4,0,0,0,0,0,0,0,0.8484940348584917,0.7983530767462085,0.6429623337563904,employer,I work at Netflix,I work at Spotify
synthetic_revision_018,REVISION,0.5031026124151314,0.5031026124151314,151,0.6612001870523703,1,4,4,4,0,0,0,0,0,0,0,0.7381960982145646,0.8522254083335894,0.628068357966906,employer,I work at Uber,I work at Lyft
synthetic_conflict_025,CONFLICT,0.22028815056182974,0.22028815056182968,25,0.9337998559710435,2,4,3,4,1,1,0,1,0,0,0,0.6191277481215688,0.6443152377100317,0.8029602285368171,skill,I use Docker,I've never used Docker
synthetic_refinement_068,REFINEMENT,0.5797386715376658,0.5797386715376658,6,0.9836960163172332,3,7,4,7,3,0,0,0,0,0,0,0.8523302399814493,0.9708387887522173,0.1745929111681594,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_temporal_024,TEMPORAL,0.43161341897075145,0.43161341897075145,381,0.35210156205383963,1,5,5,5,0,0,0,0,1,1,0,0.8947540365999769,0.8186445835228318,0.44617349504072884,current_project,Currently working on user research,Currently working on feature development
synthetic_revision_049,REVISION,0.4112070550676187,0.4112070550676187,71,0.8232292624129552,1,4,5,4,-1,0,0,0,0,0,0,0.8407510685231556,0.777184959924849,0.4199488802100333,location,I live in New York,I live in Austin
synthetic_refinement_071,REFINEMENT,0.5797386715376658,0.5797386715376658,20,0.9466796511855877,2,5,3,5,2,0,0,0,0,0,0,0.9111680973935088,0.9246815047133885,0.17627431651374081,hobby,I like reading,I like reading and writing
synthetic_conflict_002,CONFLICT,0.4112070550676187,0.4112070550676187,31,0.9185751983563217,1,5,4,5,1,1,0,1,0,0,0,0.5279544753252579,0.7090534623719781,0.7504068300119361,preference,I prefer morning meetings,I don't like morning meetings
synthetic_refinement_069,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,5,3,5,2,0,0,0,0,0,0,0.8245483914298557,0.8713545537310291,0.17218620803470736,skill,I like movies,I like movies and series
synthetic_refinement_012,REFINEMENT,0.5797386715376658,0.5797386715376658,29,0.9236223021681012,2,7,4,7,3,0,0,0,0,0,0,0.89977958310443,0.9179985052199855,0.10382457261852539,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_revision_017,REVISION,0.5031026124151314,0.5031026124151314,105,0.7500081297253628,1,4,4,4,0,0,0,0,0,0,0,0.8315800811219662,0.8088667661133954,0.6449798318414731,employer,I work at Apple,I work at Tesla
synthetic_conflict_031,CONFLICT,0.22028815056182974,0.22028815056182968,30,0.9210952933439548,1,4,3,4,1,1,0,1,0,0,0,0.5878269817140437,0.6253888858849815,0.8156699464174015,skill,I use Kubernetes,I've never used Kubernetes
synthetic_revision_027,REVISION,0.5031026124151314,0.5031026124151314,147,0.6684860662071336,1,4,4,4,0,0,0,0,0,0,0,0.7452066811246213,0.8621414070264377,0.5508161170277437,location,I live in London,I live in Berlin
synthetic_temporal_064,TEMPORAL,0.5031026124151314,0.5031026124151314,319,0.4172905226591405,1,4,4,4,0,0,0,0,0,0,0,0.7848319042720227,0.9349361859911852,0.3767782442746423,age,I'm 25 years old,I'm 26 years old
synthetic_conflict_055,CONFLICT,0.4112070550676187,0.4112070550676187,9,0.9756439794722424,2,5,4,5,1,1,0,1,1,1,0,0.6087105722227977,0.7312944221929094,0.856059498978498,preference,I prefer pair programming,I don't like pair programming
synthetic_conflict_048,CONFLICT,0.22028815056182974,0.22028815056182968,55,0.8601186522601911,1,4,3,4,1,1,0,1,0,0,0,0.5233796081416728,0.737966424722695,0.8569270132678544,skill,I use TypeScript,I've never used TypeScript
synthetic_temporal_005,TEMPORAL,0.5031026124151314,0.5031026124151314,375,0.35793736704560364,1,4,4,4,0,0,0,0,0,0,0,0.8002358421985629,0.8208908108995081,0.4588050378540592,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_062,TEMPORAL,0.43161341897075145,0.43161341897075145,368,0.36486816658489174,1,5,5,5,0,0,0,0,1,1,0,0.843010913389277,0.8800191637964482,0.47877851661019155,current_project,Currently working on user research,Currently working on feature development
synthetic_revision_014,REVISION,0.4112070550676187,0.4112070550676187,116,0.7277423420568156,1,5,4,5,1,0,0,0,1,0,0,0.8182895816836796,0.7727512319599127,0.4935166203386645,location,I live in Seattle,I live in San Francisco
synthetic_temporal_067,TEMPORAL,0.43161341897075145,0.43161341897075145,378,0.3550074732371075,1,5,5,5,0,0,0,0,1,1,0,0.7872733709721699,0.9115919438859015,0.30670648694715585,current_project,Currently working on API redesign,Currently working on database migration
synthetic_refinement_010,REFINEMENT,0.5797386715376658,0.5797386715376658,8,0.9783206416625365,2,5,3,5,2,0,0,0,0,0,0,0.8854834527306975,0.9491196291462898,0.18151484551426245,preference,I like running,I like running and swimming
synthetic_revision_026,REVISION,0.5803329846765686,0.5803329846765686,166,0.6345783473637261,1,6,5,6,1,0,0,0,1,1,0,0.7513122623073861,0.873188595700802,0.43318952108656217,job_title,My role is Product Manager,My role is Director of Product
synthetic_revision_023,REVISION,0.5031026124151314,0.5031026124151314,177,0.6157393692494061,1,4,4,4,0,0,0,0,0,0,0,0.8269678437601777,0.7691232993497974,0.5191861871681102,location,I live in London,I live in Berlin
synthetic_refinement_028,REFINEMENT,0.5797386715376658,0.5797386715376658,15,0.9597370959507373,2,7,4,7,3,0,0,0,0,0,0,0.919594304866933,0.8694892655553406,0.08438770928489622,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_022,REFINEMENT,0.5797386715376658,0.5797386715376658,7,0.9810046472287257,2,7,4,7,3,0,0,0,1,0,0,0.9083378852589599,0.9436047497509896,0.14617214493279462,tool,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_026,REVISION,0.5031026124151314,0.5031026124151314,117,0.7257512561813818,1,4,4,4,0,0,0,0,0,0,0,0.804092266670065,0.8314086665021394,0.4755397176720858,location,I live in Tokyo,I live in Seoul
synthetic_refinement_006,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,5,3,5,2,0,0,0,0,0,0,0.8518543990255879,0.8736077031841853,0.1862675842000443,hobby,I like movies,I like movies and series
synthetic_revision_023,REVISION,0.6694188517266485,0.6694188517266485,119,0.7217854122180232,1,5,5,5,0,0,0,0,1,1,0,0.7875087692149181,0.810127712514546,0.5386017410932398,job_title,My role is Data Analyst,My role is Data Scientist
synthetic_refinement_047,REFINEMENT,0.5797386715376658,0.5797386715376658,27,0.9286971372499306,2,5,3,5,2,0,0,0,0,0,0,0.9420925009417722,0.8699356824050904,0.1379344748025196,preference,I like movies,I like movies and series
synthetic_conflict_040,CONFLICT,0.4112070550676187,0.4112070550676187,52,0.8672172530047058,1,5,4,5,1,1,0,1,0,0,0,0.6011777357768932,0.6722908470869295,0.70452754595521,preference,I prefer working remotely,I don't like working remotely
synthetic_temporal_017,TEMPORAL,0.43161341897075145,0.43161341897075145,368,0.36486816658489174,1,5,5,5,0,0,0,0,1,1,0,0.8808185863416227,0.9398177423725418,0.4130266367178418,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_refinement_075,REFINEMENT,0.5797386715376658,0.5797386715376658,26,0.9312450015998506,2,7,4,7,3,0,0,0,1,0,0,0.9044976235815338,0.9699249195530484,0.15608579514700982,tool,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_032,REVISION,0.5803329846765686,0.5803329846765686,51,0.8695964483676947,1,6,5,6,1,0,0,0,1,1,0,0.7228808564371392,0.836443254025022,0.5820145139148567,job_title,My role is Product Manager,My role is Director of Product
synthetic_refinement_001,REFINEMENT,0.5797386715376658,0.5797386715376658,13,0.9650103634675903,2,7,4,7,3,0,0,0,0,0,0,0.8636196006953579,0.9457377506312139,0.19015505221535223,tool,I work with React,"I work with React, Vue, and Angular"
synthetic_revision_036,REVISION,0.8466473536503037,0.8466473536503034,104,0.7520657639090278,1,6,5,6,1,0,0,0,1,1,0,0.8388352769360164,0.8176259057106199,0.4339714137522266,job_title,My role is Software Engineer,My role is Senior Software Engineer
synthetic_conflict_054,CONFLICT,0.22028815056182974,0.22028815056182968,56,0.857765387923706,1,4,3,4,1,1,0,1,0,0,0,0.6969682397924668,0.7177796172891868,0.7311656703008167,skill,I use TypeScript,I've never used TypeScript
synthetic_temporal_002,TEMPORAL,0.43161341897075145,0.43161341897075145,347,0.3864762230379724,1,5,5,5,0,0,0,0,1,1,0,0.8881262823926059,0.9304844543093191,0.40376761142521445,current_project,Currently working on API redesign,Currently working on database migration
synthetic_temporal_043,TEMPORAL,0.43161341897075145,0.43161341897075145,397,0.33700037600899196,1,5,5,5,0,0,0,0,1,1,0,0.8386913153617394,0.8598504055805195,0.31095232776440623,current_project,Currently working on API redesign,Currently working on database migration
synthetic_temporal_032,TEMPORAL,0.5031026124151314,0.5031026124151314,342,0.391806845629302,1,4,4,4,0,0,0,0,0,0,0,0.8002795862468851,0.9204280172897017,0.30092640460092057,age,I'm 28 years old,I'm 29 years old
synthetic_refinement_007,REFINEMENT,0.5797386715376658,0.5797386715376658,13,0.9650103634675903,2,5,3,5,2,0,0,0,0,0,0,0.8500248757536717,0.9017619301668226,0.13060934044068845,skill,I like reading,I like reading and writing
synthetic_temporal_052,TEMPORAL,0.43161341897075145,0.43161341897075145,305,0.4336071069792758,1,5,5,5,0,0,0,0,1,1,0,0.8879783424619141,0.8519518991548942,0.3693906403792455,current_project,Currently working on user research,Currently working on feature development
synthetic_temporal_008,TEMPORAL,0.43161341897075145,0.43161341897075145,306,0.4324207681663464,1,5,5,5,0,0,0,0,1,1,0,0.8606251872164623,0.8678326911334711,0.34492096458799637,current_project,Currently working on user research,Currently working on feature development
synthetic_revision_020,REVISION,0.5031026124151314,0.5031026124151314,38,0.9011265384166002,1,4,4,4,0,0,0,0,0,0,0,0.767865927419904,0.77112855305697,0.452916095951867,employer,I work at Uber,I work at Lyft
synthetic_conflict_015,CONFLICT,0.4112070550676187,0.4112070550676187,40,0.8962023619688662,1,5,4,5,1,1,0,1,0,0,0,0.599673554547896,0.6337850899009096,0.9287114752670249,preference,I prefer working remotely,I don't like working remotely
synthetic_revision_007,REVISION,0.5031026124151314,0.5031026124151314,71,0.8232292624129552,1,4,4,4,0,0,0,0,0,0,0,0.7543590848674949,0.8370882525417065,0.5896792863758591,location,I live in London,I live in Berlin
synthetic_temporal_075,TEMPORAL,0.43161341897075145,0.43161341897075145,336,0.3983007343021991,1,5,5,5,0,0,0,0,1,1,0,0.7519641684882501,0.8995306058025065,0.3356071933739503,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_conflict_061,CONFLICT,0.22028815056182974,0.22028815056182968,14,0.9623701178843567,2,4,3,4,1,1,0,1,0,0,0,0.6922140634938909,0.5797325455506226,0.8036560309317559,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_048,REFINEMENT,0.5797386715376658,0.5797386715376658,1,0.9972640235968593,3,5,3,5,2,0,0,0,0,0,0,0.8128024502117966,0.9795936527399731,0.12532925154968638,preference,I like running,I like running and swimming
synthetic_temporal_067,TEMPORAL,0.5031026124151314,0.5031026124151314,314,0.423046163380707,1,4,4,4,0,0,0,0,0,0,0,0.8393077525980066,0.8100614716082641,0.44999209407983554,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_060,TEMPORAL,0.43161341897075145,0.43161341897075145,339,0.39504044643400676,1,5,5,5,0,0,0,0,1,1,0,0.7814858389643379,0.9347081434161071,0.3410279280964014,current_project,Currently working on frontend redesign,Currently working on backend optimization
synthetic_conflict_008,CONFLICT,0.4112070550676187,0.4112070550676187,22,0.9415065512454748,2,5,4,5,1,1,0,1,1,1,0,0.5381375441327333,0.557309933569619,0.8180167362774997,preference,I prefer pair programming,I don't like pair programming
synthetic_conflict_046,CONFLICT,0.4112070550676187,0.4112070550676187,50,0.8719821710115417,1,5,4,5,1,1,0,1,1,1,0,0.6129682266525233,0.5631417278856705,0.8938819041737526,preference,I prefer pair programming,I don't like pair programming
synthetic_refinement_044,REFINEMENT,0.5797386715376658,0.5797386715376658,18,0.9518811746804333,2,7,4,7,3,0,0,0,0,0,0,0.8679933252122042,0.9181707350125854,0.11611441204073424,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_temporal_038,TEMPORAL,0.43161341897075145,0.43161341897075145,399,0.3351588484946244,1,5,5,5,0,0,0,0,1,1,0,0.8101144591312989,0.8839460496962327,0.3310480491861425,current_project,Currently working on API redesign,Currently working on database migration
synthetic_conflict_023,CONFLICT,0.22028815056182974,0.22028815056182968,13,0.9650103634675903,2,4,3,4,1,1,0,1,0,0,0,0.5363856260990543,0.7223571242027035,0.9365288655334081,skill,I use Kubernetes,I've never used Kubernetes
synthetic_temporal_051,TEMPORAL,0.5031026124151314,0.5031026124151314,346,0.38753651379507115,1,4,4,4,0,0,0,0,0,0,0,0.8059963974419629,0.840611700971533,0.42879990864780315,age,I'm 28 years old,I'm 29 years old
synthetic_revision_041,REVISION,0.6694188517266485,0.6694188517266485,122,0.7158772427866629,1,5,5,5,0,0,0,0,1,1,0,0.7613101256647145,0.7538079533490517,0.44684577920985713,job_title,My role is Data Analyst,My role is Data Scientist
synthetic_refinement_045,REFINEMENT,0.5797386715376658,0.5797386715376658,15,0.9597370959507373,2,7,4,7,3,0,0,0,0,0,0,0.9073958343271096,0.9356601124483197,0.05406439887552253,tool,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_014,REFINEMENT,0.5797386715376658,0.5797386715376658,22,0.9415065512454748,2,5,3,5,2,0,0,0,0,0,0,0.8332958242899424,0.8800397235564492,0.15078391153980927,preference,I like running,I like running and swimming
synthetic_revision_038,REVISION,0.5031026124151314,0.5031026124151314,83,0.7966042601968221,1,4,4,4,0,0,0,0,0,0,0,0.7029565806631546,0.765616287297686,0.6399748256119568,employer,I work at Google,I work at Meta
synthetic_conflict_014,CONFLICT,0.4112070550676187,0.4112070550676187,28,0.9261562437967505,2,5,4,5,1,1,0,1,1,1,0,0.5357089324108667,0.680549221570375,0.7595456952616816,preference,I prefer pair programming,I don't like pair programming
synthetic_revision_033,REVISION,0.5803329846765686,0.5803329846765686,110,0.7398040959658876,1,6,5,6,1,0,0,0,1,1,0,0.7149162089139017,0.7864758286499182,0.6166800795566977,job_title,My role is Product Manager,My role is Director of Product
synthetic_temporal_026,TEMPORAL,0.43161341897075145,0.43161341897075145,368,0.36486816658489174,1,5,5,5,0,0,0,0,1,1,0,0.8783544702159429,0.9245329796850487,0.37943670592369094,current_project,Currently working on user research,Currently working on feature development
synthetic_conflict_056,CONFLICT,0.4112070550676187,0.4112070550676187,24,0.9363617195405107,2,5,4,5,1,1,0,1,0,0,0,0.6336170273141292,0.5909968590831642,0.7732869325652533,preference,I prefer working remotely,I don't like working remotely
synthetic_refinement_023,REFINEMENT,0.5797386715376658,0.5797386715376658,28,0.9261562437967505,2,7,4,7,3,0,0,0,1,0,0,0.9344503727781679,0.8516902500563956,0.06282627962817022,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_009,REVISION,0.5031026124151314,0.5031026124151314,179,0.6123746816381321,1,4,4,4,0,0,0,0,0,0,0,0.7311829382719041,0.753979830581073,0.4544306305269392,location,I live in London,I live in Berlin
synthetic_revision_040,REVISION,0.5803329846765686,0.5803329846765686,89,0.7836164373369505,1,6,5,6,1,0,0,0,1,1,0,0.7874562341454538,0.8132136825888747,0.6678015133230923,job_title,My role is Product Manager,My role is Director of Product
synthetic_refinement_045,REFINEMENT,0.5797386715376658,0.5797386715376658,20,0.9466796511855877,2,5,3,5,2,0,0,0,0,0,0,0.9226165342607661,0.8944362557207238,0.08891351501469388,preference,I like reading,I like reading and writing
synthetic_revision_045,REVISION,0.5031026124151314,0.5031026124151314,33,0.9135556742779756,1,4,4,4,0,0,0,0,0,0,0,0.75695386122509,0.8385442413772212,0.48041909224686286,location,I live in London,I live in Berlin
synthetic_revision_044,REVISION,0.5031026124151314,0.5031026124151314,154,0.6557879375568477,1,4,4,4,0,0,0,0,0,0,0,0.7936223361773701,0.8114117478286861,0.565614154255594,employer,I work at Apple,I work at Tesla
synthetic_temporal_054,TEMPORAL,0.43161341897075145,0.43161341897075145,359,0.3739767520343444,1,5,5,5,0,0,0,0,1,1,0,0.8154189793702975,0.8441698639312877,0.48969066139243134,current_project,Currently working on user research,Currently working on feature development
synthetic_refinement_009,REFINEMENT,0.5797386715376658,0.5797386715376658,30,0.9210952933439548,1,7,4,7,3,0,0,0,0,0,0,0.914540869123964,0.8682147128496388,0.18027019638468694,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_temporal_031,TEMPORAL,0.43161341897075145,0.43161341897075145,323,0.4127424423412174,1,5,5,5,0,0,0,0,1,1,0,0.823114679737427,0.9341828340341136,0.459971051189463,current_project,Currently working on user research,Currently working on feature development
synthetic_conflict_025,CONFLICT,0.4112070550676187,0.4112070550676187,24,0.9363617195405107,2,5,4,5,1,1,0,1,1,1,0,0.5850427008938467,0.5544938616640235,0.7671693398462365,preference,I prefer pair programming,I don't like pair programming
synthetic_refinement_061,REFINEMENT,0.5797386715376658,0.5797386715376658,8,0.9783206416625365,2,5,3,5,2,0,0,0,0,0,0,0.88124513219913,0.9323521685773991,0.08868315281498035,skill,I like reading,I like reading and writing
synthetic_refinement_061,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,7,4,7,3,0,0,0,1,0,0,0.8209034111109237,0.9585409307839089,0.19766032710553283,skill,I work with PostgreSQL,"I work with PostgreSQL, Redis, and MongoDB"
synthetic_revision_037,REVISION,0.5031026124151314,0.5031026124151314,83,0.7966042601968221,1,4,4,4,0,0,0,0,0,0,0,0.7788535273454028,0.7757518928772456,0.4816921979558107,employer,I work at Uber,I work at Lyft
synthetic_conflict_065,CONFLICT,0.4112070550676187,0.4112070550676187,56,0.857765387923706,1,5,4,5,1,1,0,1,0,0,0,0.5036781353094933,0.7328597613120998,0.7294377707225352,preference,I prefer working remotely,I don't like working remotely
synthetic_refinement_032,REFINEMENT,0.5797386715376658,0.5797386715376658,21,0.9440895579986105,2,5,3,5,2,0,0,0,0,0,0,0.8864774713271381,0.8856271786893367,0.133126700377369,skill,I like coffee,I like coffee and tea
synthetic_revision_040,REVISION,0.5031026124151314,0.5031026124151314,124,0.7119653550460211,1,4,4,4,0,0,0,0,0,0,0,0.7977130582527796,0.8744612705560803,0.461926381528181,location,I live in Tokyo,I live in Seoul
synthetic_conflict_024,CONFLICT,0.22028815056182974,0.22028815056182968,40,0.8962023619688662,1,4,3,4,1,1,0,1,0,0,0,0.5021991657316961,0.5773771260137615,0.9250046604620262,skill,I use Docker,I've never used Docker
synthetic_refinement_011,REFINEMENT,0.5797386715376658,0.5797386715376658,10,0.97297464056654,2,7,4,7,3,0,0,0,0,0,0,0.9310835116343772,0.9276637032821401,0.14007752906504803,tool,I work with React,"I work with React, Vue, and Angular"
synthetic_conflict_043,CONFLICT,0.22028815056182974,0.22028815056182968,50,0.8719821710115417,1,4,3,4,1,1,0,1,0,0,0,0.6330073349092511,0.58507425572469,0.92860298648124,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_053,REFINEMENT,0.5797386715376658,0.5797386715376658,17,0.9544926440314748,2,5,3,5,2,0,0,0,0,0,0,0.862815578733811,0.8998080086724346,0.12783765579242565,preference,I like Python,I like Python and JavaScript
synthetic_conflict_047,CONFLICT,0.22028815056182974,0.22028815056182968,26,0.9312450015998506,2,4,3,4,1,1,0,1,0,0,0,0.509393193355011,0.5832566737512159,0.8845084041065926,skill,I use Kubernetes,I've never used Kubernetes
synthetic_refinement_064,REFINEMENT,0.5797386715376658,0.5797386715376658,13,0.9650103634675903,2,7,4,7,3,0,0,0,0,0,0,0.812419800188769,0.9284097742306304,0.08680236645219816,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_revision_003,REVISION,0.8466473536503037,0.8466473536503034,57,0.8554185620629159,1,6,5,6,1,0,0,0,1,1,0,0.7583943421062964,0.793304060515605,0.5067018149394847,job_title,My role is Software Engineer,My role is Senior Software Engineer
synthetic_revision_019,REVISION,0.5031026124151314,0.5031026124151314,60,0.8484165394203861,1,4,4,4,0,0,0,0,0,0,0,0.8078568857776368,0.7945682573434762,0.5699213920890691,employer,I work at Uber,I work at Lyft
synthetic_conflict_051,CONFLICT,0.4112070550676187,0.4112070550676187,44,0.8864345860381478,1,5,4,5,1,1,0,1,0,0,0,0.5952100804398199,0.6827342330725297,0.9342074348311895,preference,I prefer morning meetings,I don't like morning meetings
synthetic_revision_047,REVISION,0.5031026124151314,0.5031026124151314,104,0.7520657639090278,1,4,4,4,0,0,0,0,0,0,0,0.8098858145815375,0.7822410567886136,0.40935494051838545,employer,I work at Uber,I work at Lyft
synthetic_temporal_031,TEMPORAL,0.5031026124151314,0.5031026124151314,308,0.43005781904506396,1,4,4,4,0,0,0,0,0,0,0,0.7893396066449738,0.8892616896050383,0.3102851626968501,age,I'm 28 years old,I'm 29 years old
synthetic_conflict_021,CONFLICT,0.4112070550676187,0.4112070550676187,47,0.8791786819488183,1,5,4,5,1,1,0,1,0,0,0,0.5992732494402473,0.6693685697833779,0.7835609727042402,preference,I prefer working remotely,I don't like working remotely
synthetic_revision_001,REVISION,0.5031026124151314,0.5031026124151314,115,0.7297388904415177,1,4,4,4,0,0,0,0,0,0,0,0.8156368305618733,0.7659897379700658,0.42254133452074266,employer,I work at Netflix,I work at Spotify
synthetic_revision_047,REVISION,0.4112070550676187,0.4112070550676187,116,0.7277423420568156,1,4,5,4,-1,0,0,0,0,0,0,0.8092283134305405,0.8243236974309298,0.6065207189283208,location,I live in New York,I live in Austin
synthetic_refinement_059,REFINEMENT,0.5797386715376658,0.5797386715376658,20,0.9466796511855877,2,7,4,7,3,0,0,0,0,0,0,0.8652241007905619,0.8820322643210838,0.17286534765112999,skill,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_revision_048,REVISION,0.5031026124151314,0.5031026124151314,176,0.6174286394375305,1,4,4,4,0,0,0,0,0,0,0,0.8199123818453469,0.8542044706281641,0.48164354116898883,employer,I work at Apple,I work at Tesla
synthetic_temporal_062,TEMPORAL,0.5031026124151314,0.5031026124151314,399,0.3351588484946244,1,4,4,4,0,0,0,0,0,0,0,0.8385346000303631,0.854146084541004,0.31831641466532684,age,I'm 30 years old,I'm 31 years old
synthetic_revision_017,REVISION,0.5803329846765686,0.5803329846765686,129,0.7022789020190031,1,6,5,6,1,0,0,0,1,1,0,0.8375970363193364,0.7705227946378442,0.6850712061462407,job_title,My role is Product Manager,My role is Director of Product
synthetic_revision_027,REVISION,0.5031026124151314,0.5031026124151314,169,0.6293840107503325,1,4,4,4,0,0,0,0,0,0,0,0.7669008659436933,0.777769939325793,0.5625702842135074,employer,I work at Uber,I work at Lyft
synthetic_revision_024,REVISION,0.5803329846765686,0.5803329846765686,159,0.6468657912644641,1,6,5,6,1,0,0,0,1,1,0,0.8309418753814612,0.8598337329614342,0.6419683443584349,job_title,My role is Product Manager,My role is Director of Product
synthetic_temporal_009,TEMPORAL,0.5031026124151314,0.5031026124151314,329,0.4060130962961009,1,4,4,4,0,0,0,0,0,0,0,0.8488175050066076,0.9038414846776779,0.46983913031306385,age,I'm 25 years old,I'm 26 years old
synthetic_conflict_016,CONFLICT,0.22028815056182974,0.22028815056182968,43,0.8888665038181365,1,4,3,4,1,1,0,1,0,0,0,0.5499336017718371,0.6478849927286281,0.7553023604549005,skill,I use Docker,I've never used Docker
synthetic_revision_050,REVISION,0.5031026124151314,0.5031026124151314,137,0.6870539460492927,1,4,4,4,0,0,0,0,0,0,0,0.848150201199497,0.891608900952992,0.4118280434105518,employer,I work at Google,I work at Meta
synthetic_temporal_047,TEMPORAL,0.5031026124151314,0.5031026124151314,388,0.3454132686713103,1,4,4,4,0,0,0,0,0,0,0,0.8558362758773532,0.9387872476123498,0.3361150690254667,age,I'm 28 years old,I'm 29 years old
synthetic_temporal_046,TEMPORAL,0.43161341897075145,0.43161341897075145,319,0.4172905226591405,1,5,5,5,0,0,0,0,1,1,0,0.8351917845828944,0.9373232446382063,0.30678919571715974,current_project,Currently working on user research,Currently working on feature development
synthetic_revision_048,REVISION,0.8466473536503037,0.8466473536503034,117,0.7257512561813818,1,6,5,6,1,0,0,0,1,1,0,0.8046130400870259,0.7946023511058826,0.677318858612959,job_title,My role is Software Engineer,My role is Senior Software Engineer
synthetic_temporal_053,TEMPORAL,0.5031026124151314,0.5031026124151314,351,0.3822639900542388,1,4,4,4,0,0,0,0,0,0,0,0.8956587367748052,0.9416399733670151,0.3948428433314928,age,I'm 25 years old,I'm 26 years old
synthetic_refinement_040,REFINEMENT,0.5797386715376658,0.5797386715376658,23,0.9389306115378647,2,7,4,7,3,0,0,0,0,0,0,0.929306397648397,0.9597914218095591,0.09786507098648836,tool,I work with Python,"I work with Python, Docker, and Kubernetes"
synthetic_conflict_052,CONFLICT,0.4112070550676187,0.4112070550676187,13,0.9650103634675903,2,5,4,5,1,1,0,1,1,1,0,0.6657830948301354,0.5574015269430985,0.8490674696205132,preference,I prefer pair programming,I don't like pair programming
synthetic_revision_004,REVISION,0.4112070550676187,0.4112070550676187,78,0.8075917321617853,1,5,4,5,1,0,0,0,1,0,0,0.7345013255931554,0.7680850328665918,0.4230859604887628,location,I live in Seattle,I live in San Francisco
synthetic_refinement_042,REFINEMENT,0.5797386715376658,0.5797386715376658,29,0.9236223021681012,2,5,3,5,2,0,0,0,0,0,0,0.9044433163817209,0.8941837452898486,0.15871501572931423,skill,I like running,I like running and swimming
synthetic_temporal_034,TEMPORAL,0.5031026124151314,0.5031026124151314,323,0.4127424423412174,1,4,4,4,0,0,0,0,0,0,0,0.7598034511198414,0.8472935506745916,0.40789825847506744,age,I'm 28 years old,I'm 29 years old
synthetic_refinement_043,REFINEMENT,0.5797386715376658,0.5797386715376658,13,0.9650103634675903,2,7,4,7,3,0,0,0,0,0,0,0.9186084747258445,0.8914378253811691,0.14388370646555138,skill,I work with React,"I work with React, Vue, and Angular"
synthetic_refinement_068,REFINEMENT,0.5797386715376658,0.5797386715376658,11,0.9703126049090957,2,5,3,5,2,0,0,0,0,0,0,0.932896662235428,0.9300622144636996,0.08494392121304507,preference,I like running,I like running and swimming
synthetic_revision_011,REVISION,0.5031026124151314,0.5031026124151314,177,0.6157393692494061,1,4,4,4,0,0,0,0,0,0,0,0.7036601172334807,0.8805148310851395,0.40638082325511615,employer,I work at Google,I work at Meta
synthetic_revision_042,REVISION,0.5031026124151314,0.5031026124151314,97,0.7666281357927963,1,4,4,4,0,0,0,0,0,0,0,0.8312052509026299,0.8293405701040818,0.6817203095538689,location,I live in London,I live in Berlin
synthetic_refinement_034,REFINEMENT,0.5797386715376658,0.5797386715376658,12,0.9676578525183944,2,5,3,5,2,0,0,0,0,0,0,0.9198174853660498,0.9797314343693339,0.10260677231775653,preference,I like running,I like running and swimming
synthetic_temporal_025,TEMPORAL,0.43161341897075145,0.43161341897075145,385,0.34826398104652995,1,5,5,5,0,0,0,0,1,1,0,0.8650782433396691,0.8602896370413864,0.3959751240607818,current_project,Currently working on API redesign,Currently working on database migration
synthetic_refinement_054,REFINEMENT,0.5797386715376658,0.5797386715376658,29,0.9236223021681012,2,5,3,5,2,0,0,0,0,0,0,0.8941258194827555,0.9635780248442241,0.1976125203798943,skill,I like Python,I like Python and JavaScript
